name,datetime,min,max,mean,count,sum,std,median,majority,minority,unique,histogram,valid_percent,masked_pixels,valid_pixels,percentile_2,percentile_98,date
World,2004-11,0.0,2.6588042878472606e-09,2.5465884609388034e-11,62460.0,1.5905991403997177e-06,1.0944598048909593e-10,3.6353526525895186e-13,0.0,6.182921234025715e-29,51126.0,"[[61196.0, 751.0, 238.0, 111.0, 71.0, 31.0, 24.0, 29.0, 7.0, 2.0], [0.0, 2.6588042878472606e-10, 5.317608575694521e-10, 7.976412863541782e-10, 1.0635217151389043e-09, 1.3294021439236303e-09, 1.5952825727083564e-09, 1.8611630014930824e-09, 2.1270434302778085e-09, 2.3929238590625346e-09, 2.6588042878472606e-09]]",24.1,196740.0,62460.0,0.0,2.6804009012337815e-10,2004-11-01
World,2004-10,0.0,2.6161566246685197e-09,3.84444073797674e-11,62460.0,2.40123767980549e-06,1.213597873734877e-10,1.5742370514798543e-12,0.0,2.2389265934075297e-22,51419.0,"[[60028.0, 1686.0, 455.0, 99.0, 83.0, 66.0, 25.0, 15.0, 2.0, 1.0], [0.0, 2.616156735690822e-10, 5.232313471381644e-10, 7.848470207072467e-10, 1.0464626942763289e-09, 1.3080783123342599e-09, 1.5696940414144933e-09, 1.8313097704947268e-09, 2.0929253885526578e-09, 2.3545410066105887e-09, 2.6161566246685197e-09]]",24.1,196740.0,62460.0,0.0,3.864542297282725e-10,2004-10-01
World,2004-09,0.0,2.150413402901563e-09,5.431600308414275e-11,62461.0,3.3926319247257197e-06,1.5228825070163244e-10,2.1314664443161657e-12,0.0,3.3537723401342377e-22,51456.0,"[[57921.0, 2626.0, 1000.0, 490.0, 201.0, 76.0, 45.0, 33.0, 43.0, 26.0], [0.0, 2.1504134584127144e-10, 4.3008269168254287e-10, 6.451240652793899e-10, 8.601653833650857e-10, 1.0752067014507816e-09, 1.2902481305587798e-09, 1.5052894486444757e-09, 1.7203307667301715e-09, 1.9353720848158673e-09, 2.150413402901563e-09]]",24.1,196739.0,62461.0,0.0,5.480026432636009e-10,2004-09-01
World,2004-08,0.0,2.3452684239089194e-09,5.713647263649868e-11,62464.0,3.5689727155840956e-06,1.5531663018489513e-10,2.445349478463754e-12,0.0,2.84498528865185e-20,51489.0,"[[57963.0, 2796.0, 1011.0, 381.0, 112.0, 67.0, 47.0, 40.0, 28.0, 19.0], [0.0, 2.3452684239089194e-10, 4.690536847817839e-10, 7.035805271726758e-10, 9.381073695635678e-10, 1.1726342119544597e-09, 1.4071610543453517e-09, 1.6416878967362436e-09, 1.8762147391271355e-09, 2.1107415815180275e-09, 2.3452684239089194e-09]]",24.1,196736.0,62464.0,0.0,5.499042887713301e-10,2004-08-01
World,2004-07,0.0,2.3512543023684884e-09,5.4712678831947414e-11,62465.0,3.417627567614545e-06,1.5006244860437363e-10,2.5346313589635905e-12,0.0,6.10170263525881e-21,51506.0,"[[58077.0, 2948.0, 884.0, 253.0, 90.0, 72.0, 52.0, 50.0, 27.0, 12.0], [0.0, 2.351254191346186e-10, 4.702508382692372e-10, 7.053762574038558e-10, 9.405016765384744e-10, 1.1756271511842442e-09, 1.4107525148077116e-09, 1.645877878431179e-09, 1.8810033530769488e-09, 2.1161288277227186e-09, 2.3512543023684884e-09]]",24.1,196735.0,62465.0,0.0,5.00868624353501e-10,2004-07-01
World,2004-06,0.0,2.143159871792477e-09,4.214760138121498e-11,62463.0,2.6326656552555505e-06,1.2791228773080922e-10,1.6582652135124776e-12,0.0,1.119089136820975e-21,51206.0,"[[58762.0, 2658.0, 587.0, 180.0, 70.0, 70.0, 47.0, 33.0, 48.0, 8.0], [0.0, 2.143159816281326e-10, 4.286319632562652e-10, 6.429479171288222e-10, 8.572639265125304e-10, 1.0715799358962386e-09, 1.2858958342576443e-09, 1.5002118436413525e-09, 1.7145278530250607e-09, 1.9288437513864665e-09, 2.143159871792477e-09]]",24.1,196737.0,62463.0,0.0,3.925167413321162e-10,2004-06-01
World,2004-05,0.0,2.1505810465782815e-09,2.7902426896764254e-11,62463.0,1.7428692444809712e-06,1.1361520310333525e-10,6.849358862200117e-13,0.0,8.761344173229125e-23,47403.0,"[[60645.0, 1089.0, 271.0, 177.0, 94.0, 74.0, 37.0, 31.0, 25.0, 20.0], [0.0, 2.1505811020894328e-10, 4.3011622041788655e-10, 6.451743583824054e-10, 8.602324408357731e-10, 1.0752905232891408e-09, 1.2903487167648109e-09, 1.5054067992181785e-09, 1.7204648816715462e-09, 1.9355230751472163e-09, 2.1505810465782815e-09]]",24.1,196737.0,62463.0,0.0,2.908854823679974e-10,2004-05-01
World,2004-04,0.0,2.2232589103055034e-09,2.37965567390086e-11,62463.0,1.4864043578199926e-06,1.1881341328034428e-10,1.0737985750141482e-13,0.0,3.364281911440875e-26,41178.0,"[[60890.0, 812.0, 290.0, 162.0, 89.0, 76.0, 65.0, 37.0, 18.0, 24.0], [0.0, 2.223258938061079e-10, 4.446517876122158e-10, 6.669776952961115e-10, 8.893035752244316e-10, 1.1116294551527517e-09, 1.333955390592223e-09, 1.5562812150093919e-09, 1.7786071504488632e-09, 2.000932974866032e-09, 2.2232589103055034e-09]]",24.1,196737.0,62463.0,0.0,2.84241435943855e-10,2004-04-01
World,2004-03,0.0,2.731471715478051e-09,2.215987636444705e-11,62462.0,1.3841502095601754e-06,1.21455312670214e-10,5.028052796438465e-15,0.0,8.407346854595404e-37,36453.0,"[[61159.0, 682.0, 260.0, 133.0, 88.0, 60.0, 41.0, 36.0, 2.0, 1.0], [0.0, 2.731471715478051e-10, 5.462943430956102e-10, 8.194415146434153e-10, 1.0925886861912204e-09, 1.3657358577390255e-09, 1.6388830292868306e-09, 1.9120300898123332e-09, 2.185177372382441e-09, 2.4583246549525484e-09, 2.731471715478051e-09]]",24.1,196738.0,62462.0,0.0,2.896414497133293e-10,2004-03-01
World,2004-02,0.0,2.8717215272422436e-09,2.1289974991289817e-11,62462.0,1.329814381278993e-06,1.246968742936898e-10,9.10640092334974e-17,0.0,1.333400033733369e-35,35680.0,"[[61331.0, 559.0, 220.0, 126.0, 90.0, 61.0, 45.0, 17.0, 9.0, 4.0], [0.0, 2.8717214717310924e-10, 5.743442943462185e-10, 8.615164137637521e-10, 1.148688588692437e-09, 1.4358607636211218e-09, 1.7230328275275042e-09, 2.0102051134784915e-09, 2.297377177384874e-09, 2.5845492412912563e-09, 2.8717215272422436e-09]]",24.1,196738.0,62462.0,0.0,2.59394644652744e-10,2004-02-01
World,2004-01,0.0,2.3990545106045147e-09,2.1339291444988362e-11,62462.0,1.332894839833898e-06,1.2135531433268248e-10,2.222482951730223e-15,0.0,1.369616589943034e-33,44550.0,"[[61080.0, 697.0, 272.0, 129.0, 85.0, 61.0, 52.0, 57.0, 22.0, 7.0], [0.0, 2.399054566115666e-10, 4.798109132231332e-10, 7.197163975902754e-10, 9.596218264462664e-10, 1.1995272553022573e-09, 1.4394327951805508e-09, 1.6793382240365418e-09, 1.9192436528925327e-09, 2.1591490817485237e-09, 2.3990545106045147e-09]]",24.1,196738.0,62462.0,0.0,2.696273482261091e-10,2004-01-01
World,2003-12,0.0,2.2002988320224404e-09,2.0610893200490032e-11,62460.0,1.2873564401161275e-06,1.0834952832189994e-10,3.628629853731115e-14,0.0,4.333392328679213e-29,50323.0,"[[61055.0, 710.0, 271.0, 156.0, 94.0, 76.0, 46.0, 19.0, 11.0, 22.0], [0.0, 2.2002988320224404e-10, 4.4005976640448807e-10, 6.600896496067321e-10, 8.801195328089761e-10, 1.1001494160112202e-09, 1.3201792992134642e-09, 1.5402091824157083e-09, 1.7602390656179523e-09, 1.980268837797894e-09, 2.2002988320224404e-09]]",24.1,196740.0,62460.0,0.0,2.4604099313485506e-10,2003-12-01
World,2003-11,0.0,2.5634223632664543e-09,2.419167817457879e-11,62458.0,1.5109637843124801e-06,1.0484185751168493e-10,4.16073669658526e-13,0.0,5.026406080211013e-28,51274.0,"[[61140.0, 768.0, 258.0, 126.0, 81.0, 36.0, 19.0, 21.0, 8.0, 1.0], [0.0, 2.563422252244152e-10, 5.126844504488304e-10, 7.690266756732456e-10, 1.0253689008976608e-09, 1.2817111816332272e-09, 1.5380533513464911e-09, 1.794395521059755e-09, 2.0507378017953215e-09, 2.307080082530888e-09, 2.5634223632664543e-09]]",24.1,196742.0,62458.0,0.0,2.662584042134597e-10,2003-11-01
World,2003-10,0.0,2.1449479969959384e-09,4.0915937304930594e-11,62458.0,2.555527544245706e-06,1.2687483560729797e-10,1.601886592123014e-12,0.0,4.0352201143430565e-23,51465.0,"[[59202.0, 2117.0, 687.0, 164.0, 80.0, 67.0, 59.0, 44.0, 24.0, 14.0], [0.0, 2.1449479692403628e-10, 4.2898959384807256e-10, 6.43484376894321e-10, 8.579791876961451e-10, 1.0724739984979692e-09, 1.286968753788642e-09, 1.5014636201016174e-09, 1.7159583753922902e-09, 1.930453130682963e-09, 2.1449479969959384e-09]]",24.1,196742.0,62458.0,0.0,4.036925516093248e-10,2003-10-01
World,2003-09,0.0,2.2966732959872616e-09,5.499898106386958e-11,62460.0,3.4352362945355708e-06,1.5211136916533232e-10,2.2315393890387503e-12,0.0,5.4182003870494025e-20,51480.0,"[[58215.0, 2704.0, 853.0, 309.0, 164.0, 67.0, 44.0, 49.0, 49.0, 6.0], [0.0, 2.296673268231686e-10, 4.593346536463372e-10, 6.89001966591718e-10, 9.186693072926744e-10, 1.1483366479936308e-09, 1.378003933183436e-09, 1.6076713293955436e-09, 1.8373386145853488e-09, 2.067005899775154e-09, 2.2966732959872616e-09]]",24.1,196740.0,62460.0,0.0,5.171836292561238e-10,2003-09-01
World,2003-08,0.0,2.352478656320045e-09,5.876092668000155e-11,62462.0,3.670324986160267e-06,1.578073026129057e-10,2.4980508113447986e-12,0.0,3.7451348634594186e-20,51511.0,"[[57860.0, 2907.0, 995.0, 339.0, 143.0, 80.0, 41.0, 48.0, 40.0, 9.0], [0.0, 2.3524787673423475e-10, 4.704957534684695e-10, 7.057436302027043e-10, 9.40991506936939e-10, 1.1762393281600225e-09, 1.4114872604054085e-09, 1.6467351926507945e-09, 1.881983013873878e-09, 2.1172308350969615e-09, 2.352478656320045e-09]]",24.1,196738.0,62462.0,0.0,5.475790931797064e-10,2003-08-01
World,2003-07,0.0,2.2606427840798915e-09,5.6856915009451114e-11,62462.0,3.5513967304723337e-06,1.528979929346103e-10,2.614778185638933e-12,0.0,1.791527475781671e-22,51543.0,"[[57702.0, 2960.0, 1068.0, 393.0, 131.0, 74.0, 41.0, 50.0, 31.0, 12.0], [0.0, 2.2606427840798915e-10, 4.521285568159783e-10, 6.781928352239674e-10, 9.042571136319566e-10, 1.1303213920399457e-09, 1.356385670447935e-09, 1.582449948855924e-09, 1.8085142272639132e-09, 2.0345785056719023e-09, 2.2606427840798915e-09]]",24.1,196738.0,62462.0,0.0,5.461892604863294e-10,2003-07-01
World,2003-06,0.0,2.1769477331901044e-09,4.259798069838894e-11,62462.0,2.660755171746132e-06,1.2687235887687987e-10,1.846915415743e-12,0.0,5.805237246505523e-22,51369.0,"[[58814.0, 2588.0, 591.0, 200.0, 82.0, 68.0, 49.0, 31.0, 33.0, 6.0], [0.0, 2.1769477887012556e-10, 4.353895577402511e-10, 6.530843643659523e-10, 8.707791154805022e-10, 1.0884738665950522e-09, 1.3061687287319046e-09, 1.5238634798464545e-09, 1.7415582309610045e-09, 1.9592529820755544e-09, 2.1769477331901044e-09]]",24.1,196738.0,62462.0,0.0,3.985555219188086e-10,2003-06-01
World,2003-05,0.0,2.0679216117258648e-09,2.9020992206585383e-11,62462.0,1.8127092289432767e-06,1.1217885972050667e-10,6.895150683056128e-13,0.0,1.6124819754212905e-20,47847.0,"[[60444.0, 1253.0, 311.0, 165.0, 96.0, 64.0, 48.0, 33.0, 25.0, 23.0], [0.0, 2.067921667237016e-10, 4.135843334474032e-10, 6.203765279266804e-10, 8.271686668948064e-10, 1.0339608058629324e-09, 1.2407530558533608e-09, 1.4475451948214868e-09, 1.6543373337896128e-09, 1.8611294727577388e-09, 2.0679216117258648e-09]]",24.1,196738.0,62462.0,0.0,2.883384919716292e-10,2003-05-01
World,2003-04,0.0,2.2764594653779113e-09,2.5231098460531953e-11,62462.0,1.5759849247842794e-06,1.2662835173210007e-10,1.6974682564511318e-13,0.0,4.680328698859774e-27,43083.0,"[[60833.0, 814.0, 289.0, 183.0, 90.0, 89.0, 68.0, 58.0, 29.0, 9.0], [0.0, 2.2764594376223357e-10, 4.5529188752446714e-10, 6.829378174089129e-10, 9.105837750489343e-10, 1.1382297326889557e-09, 1.3658756348178258e-09, 1.5935216479689984e-09, 1.8211675500978686e-09, 2.048813563249041e-09, 2.2764594653779113e-09]]",24.1,196738.0,62462.0,0.0,3.0240485116017624e-10,2003-04-01
World,2003-03,0.0,2.3097850299080847e-09,2.3466523862980537e-11,62461.0,1.465742570871953e-06,1.2947371770665346e-10,2.724465592975696e-15,0.0,5.288922475459314e-38,35820.0,"[[60887.0, 768.0, 298.0, 156.0, 106.0, 75.0, 66.0, 46.0, 48.0, 11.0], [0.0, 2.309785002152509e-10, 4.619570004305018e-10, 6.929354867679649e-10, 9.239140008610036e-10, 1.1548925149540423e-09, 1.3858709735359298e-09, 1.6168495431401197e-09, 1.8478280017220072e-09, 2.0788064603038947e-09, 2.3097850299080847e-09]]",24.1,196739.0,62461.0,0.0,3.044731966550529e-10,2003-03-01
World,2003-02,0.0,2.19932272393919e-09,2.149145097996019e-11,62458.0,1.3423129985312698e-06,1.2260219530468342e-10,2.4135149176730283e-18,0.0,1.696268338265775e-35,34765.0,"[[60943.0, 740.0, 271.0, 153.0, 103.0, 88.0, 52.0, 50.0, 31.0, 27.0], [0.0, 2.1993226684280387e-10, 4.3986453368560774e-10, 6.59796772772836e-10, 8.797290673712155e-10, 1.099661361969595e-09, 1.319593545545672e-09, 1.5395258401440515e-09, 1.759458134742431e-09, 1.9793904293408104e-09, 2.19932272393919e-09]]",24.1,196742.0,62458.0,0.0,2.7114313572162985e-10,2003-02-01
World,2003-01,0.0,2.1643984382535564e-09,2.030960295773543e-11,62458.0,1.268497157980164e-06,1.1426175145203867e-10,1.1237455879907162e-15,0.0,1.012225708656917e-30,45053.0,"[[60995.0, 707.0, 278.0, 153.0, 109.0, 88.0, 51.0, 35.0, 21.0, 21.0], [0.0, 2.1643983827424051e-10, 4.3287967654848103e-10, 6.493194870671459e-10, 8.657593530969621e-10, 1.0821992191267782e-09, 1.2986389741342919e-09, 1.515078840164108e-09, 1.7315187061939241e-09, 1.9479584612014378e-09, 2.1643984382535564e-09]]",24.1,196742.0,62458.0,0.0,2.592284997771088e-10,2003-01-01
